url,relative_path,local_html_path,topic,subtopic,title,size_kb,status,timestamp
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gti/data_flow_to_global_trade_intelligence.htm,gti/data_flow_to_global_trade_intelligence.htm,html/gti/data_flow_to_global_trade_intelligence.htm,gti,gti,Data Flow to Global Trade Intelligence,15,200,2026-02-12T17:09:28.365293
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/bi_server.htm,business_intelligence/reference_guide/bi_server.htm,html/business_intelligence/reference_guide/bi_server.htm,business_intelligence,business_intelligence/reference_guide,3. TI: Oracle Analytics Server,26,200,2026-02-12T17:09:28.480319
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/odi.property.htm,properties/glog/odi.property.htm,html/properties/glog/odi.property.htm,properties,properties/glog,glog.odi Properties,17,200,2026-02-12T17:09:28.630400
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/data_flow_to_business_intelligence.htm,business_intelligence/data_flow_to_business_intelligence.htm,html/business_intelligence/data_flow_to_business_intelligence.htm,business_intelligence,business_intelligence,Data Flow to Transportation Intelligence,18,200,2026-02-12T17:09:28.772541
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/configuration/provide_access_to_lnm_intelligence_for_a_user.htm,configuration/provide_access_to_lnm_intelligence_for_a_user.htm,html/configuration/provide_access_to_lnm_intelligence_for_a_user.htm,configuration,configuration,How to Provide Access to Logistics Network Modeling Intelligence for a User,14,200,2026-02-12T17:09:29.422816
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/modeling_network/network_modeling_overview.htm,modeling_network/network_modeling_overview.htm,html/modeling_network/network_modeling_overview.htm,modeling_network,modeling_network,Logistics Network Modeling Overview,12,200,2026-02-12T17:09:29.658428
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/configuration/access_to_lml_for_a_user.htm,configuration/access_to_lml_for_a_user.htm,html/configuration/access_to_lml_for_a_user.htm,configuration,configuration,How to Provide Access to Logistics Machine Learning Intelligence for a User,12,200,2026-02-12T17:09:29.863105
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/machine_learning/machine_learning_overview.htm,machine_learning/machine_learning_overview.htm,html/machine_learning/machine_learning_overview.htm,machine_learning,machine_learning,Embedded Machine Learning Overview,15,200,2026-02-12T17:09:30.004856
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/machine_learning/actions/ml_load_shipment_data_into_analytics.htm,machine_learning/actions/ml_load_shipment_data_into_analytics.htm,html/machine_learning/actions/ml_load_shipment_data_into_analytics.htm,machine_learning,machine_learning/actions,Load Shipment Data into Analytics,9,200,2026-02-12T17:09:30.138259
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/user_management/new_vpd_profile.htm,user_management/new_vpd_profile.htm,html/user_management/new_vpd_profile.htm,user_management,user_management,Creating a New VPD Profile,11,200,2026-02-12T17:09:30.218183
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/user_management/manage_associations.htm,user_management/manage_associations.htm,html/user_management/manage_associations.htm,user_management,user_management,Manage Association,12,200,2026-02-12T17:09:30.498748
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/droplistcache.property.htm,properties/glog/droplistcache.property.htm,html/properties/glog/droplistcache.property.htm,properties,properties/glog,glog.droplistcache Property,10,200,2026-02-12T17:09:30.605097
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/vpd.property.htm,properties/glog/vpd.property.htm,html/properties/glog/vpd.property.htm,properties,properties/glog,glog.vpd Properties,16,200,2026-02-12T17:09:30.695669
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/trade/trade_transaction.htm,gtm/trade/trade_transaction.htm,html/gtm/trade/trade_transaction.htm,gtm,gtm/trade,Trade Transactions,30,200,2026-02-12T17:09:31.009293
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/user_management/actions/actions_manager_actions.htm,user_management/actions/actions_manager_actions.htm,html/user_management/actions/actions_manager_actions.htm,user_management,user_management/actions,Actions Manager Actions and SmartLinks,8,200,2026-02-12T17:09:31.262190
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/user_management/actions/access_control_list_actions.htm,user_management/actions/access_control_list_actions.htm,html/user_management/actions/access_control_list_actions.htm,user_management,user_management/actions,Access Control List Actions and SmartLinks,10,200,2026-02-12T17:09:31.424065
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/modeling_network/actions/modeling_scenario_actions_and_smartlinks.htm,modeling_network/actions/modeling_scenario_actions_and_smartlinks.htm,html/modeling_network/actions/modeling_scenario_actions_and_smartlinks.htm,modeling_network,modeling_network/actions,Modeling Scenario Actions and SmartLinks,14,200,2026-02-12T17:09:31.585614
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/modeling_network/network_modeling_architecture.htm,modeling_network/network_modeling_architecture.htm,html/modeling_network/network_modeling_architecture.htm,modeling_network,modeling_network,Logistics Network Modeling Configuration,9,200,2026-02-12T17:09:31.729473
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dv_projects/logistics_network_modeling_dv_project.htm,business_intelligence/reference_guide/dv_projects/logistics_network_modeling_dv_project.htm,html/business_intelligence/reference_guide/dv_projects/logistics_network_modeling_dv_project.htm,business_intelligence,business_intelligence/reference_guide,Logistics Network Modeling Data Visualization,28,200,2026-02-12T17:09:31.827017
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/configuration/creating_my_dashboard_in_fti.htm,configuration/creating_my_dashboard_in_fti.htm,html/configuration/creating_my_dashboard_in_fti.htm,configuration,configuration,Creating My Dashboard in Transportation Intelligence,15,200,2026-02-12T17:09:32.623939
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/configuration/using_the_default_fti_dashboard.htm,configuration/using_the_default_fti_dashboard.htm,html/configuration/using_the_default_fti_dashboard.htm,configuration,configuration,Using the Default Transportation Intelligence Dashboard,17,200,2026-02-12T17:09:32.791839
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gti/reference_guide/ref_guide_introduction.htm,gti/reference_guide/ref_guide_introduction.htm,html/gti/reference_guide/ref_guide_introduction.htm,gti,gti/reference_guide,1. GTI Reference Guide Introduction,12,200,2026-02-12T17:09:32.945196
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gti/reference_guide/ref_guide_etl_server.htm,gti/reference_guide/ref_guide_etl_server.htm,html/gti/reference_guide/ref_guide_etl_server.htm,gti,gti/reference_guide,2. ETL Server,9,200,2026-02-12T17:09:33.195052
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gti/reference_guide/ref_guide_bi_server.htm,gti/reference_guide/ref_guide_bi_server.htm,html/gti/reference_guide/ref_guide_bi_server.htm,gti,gti/reference_guide,3. Business Intelligence Server,30,200,2026-02-12T17:09:33.592783
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/settlement/auto_approve_rule_mgr/new_auto_approve_rule.htm,settlement/auto_approve_rule_mgr/new_auto_approve_rule.htm,html/settlement/auto_approve_rule_mgr/new_auto_approve_rule.htm,settlement,settlement/auto_approve_rule_mgr,Invoice Approve Rule Manager,18,200,2026-02-12T17:09:33.902411
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/settlement/match_rule_manager/payment_rule_mgr_ovu.htm,settlement/match_rule_manager/payment_rule_mgr_ovu.htm,html/settlement/match_rule_manager/payment_rule_mgr_ovu.htm,settlement,settlement/match_rule_manager,Payment Rule Manager Overview,11,200,2026-02-12T17:09:34.051294
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dv_projects/transportation_operational_intell_dv.htm,business_intelligence/reference_guide/dv_projects/transportation_operational_intell_dv.htm,html/business_intelligence/reference_guide/dv_projects/transportation_operational_intell_dv.htm,business_intelligence,business_intelligence/reference_guide,Transportation Operational Intelligence Data Visualization,20,200,2026-02-12T17:09:34.154966
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/reference_domain.htm,field_definitions/reference_domain.htm,html/field_definitions/reference_domain.htm,field_definitions,field_definitions,Reference Domain,10,200,2026-02-12T17:09:35.006167
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/user_management/auto_grantee.htm,user_management/auto_grantee.htm,html/user_management/auto_grantee.htm,user_management,user_management,Auto Grantee,9,200,2026-02-12T17:09:35.096466
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/agent_manager/agents_for_e1_integration.htm,agent_manager/agents_for_e1_integration.htm,html/agent_manager/agents_for_e1_integration.htm,agent_manager,agent_manager,Agents for E1 Integration,15,200,2026-02-12T17:09:35.243167
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/agent_manager/agent_actions_for_ebs_integration.htm,agent_manager/agent_actions_for_ebs_integration.htm,html/agent_manager/agent_actions_for_ebs_integration.htm,agent_manager,agent_manager,Agents for EBS Integration,18,200,2026-02-12T17:09:35.417323
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dashboard_reports/system_dashboard.htm,business_intelligence/reference_guide/dashboard_reports/system_dashboard.htm,html/business_intelligence/reference_guide/dashboard_reports/system_dashboard.htm,business_intelligence,business_intelligence/reference_guide,System Dashboard,13,200,2026-02-12T17:09:36.089826
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dashboard_reports/transit_time_variability_ashboard.htm,business_intelligence/reference_guide/dashboard_reports/transit_time_variability_ashboard.htm,html/business_intelligence/reference_guide/dashboard_reports/transit_time_variability_ashboard.htm,business_intelligence,business_intelligence/reference_guide,Transit Time Variability Dashboard,12,200,2026-02-12T17:09:36.262144
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/shipment_manager/analyze_tender_performance_carrier_scorecard.htm,planning/shipment_manager/analyze_tender_performance_carrier_scorecard.htm,html/planning/shipment_manager/analyze_tender_performance_carrier_scorecard.htm,planning,planning/shipment_manager,Analyze Tender Performance/Carrier Scorecard,9,200,2026-02-12T17:09:36.402420
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dashboard_reports/main_dashboard.htm,business_intelligence/reference_guide/dashboard_reports/main_dashboard.htm,html/business_intelligence/reference_guide/dashboard_reports/main_dashboard.htm,business_intelligence,business_intelligence/reference_guide,Main Dashboard,10,200,2026-02-12T17:09:36.537735
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dashboard_reports/lsp_customer_dashboard.htm,business_intelligence/reference_guide/dashboard_reports/lsp_customer_dashboard.htm,html/business_intelligence/reference_guide/dashboard_reports/lsp_customer_dashboard.htm,business_intelligence,business_intelligence/reference_guide,LSP Customer Dashboard,11,200,2026-02-12T17:09:36.816840
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dashboard_reports/carrier_scorecard_dashboard.htm,business_intelligence/reference_guide/dashboard_reports/carrier_scorecard_dashboard.htm,html/business_intelligence/reference_guide/dashboard_reports/carrier_scorecard_dashboard.htm,business_intelligence,business_intelligence/reference_guide,Carrier Scorecard Dashboard,18,200,2026-02-12T17:09:37.011724
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dashboard_reports/network_dashboard.htm,business_intelligence/reference_guide/dashboard_reports/network_dashboard.htm,html/business_intelligence/reference_guide/dashboard_reports/network_dashboard.htm,business_intelligence,business_intelligence/reference_guide,Network Dashboard,14,200,2026-02-12T17:09:37.179510
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dashboard_reports/lnm_dashboard.htm,business_intelligence/reference_guide/dashboard_reports/lnm_dashboard.htm,html/business_intelligence/reference_guide/dashboard_reports/lnm_dashboard.htm,business_intelligence,business_intelligence/reference_guide,Logistics Network Modeling Dashboard,25,200,2026-02-12T17:09:37.350673
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dashboard_reports/servprov_main_dashboard.htm,business_intelligence/reference_guide/dashboard_reports/servprov_main_dashboard.htm,html/business_intelligence/reference_guide/dashboard_reports/servprov_main_dashboard.htm,business_intelligence,business_intelligence/reference_guide,SERVPROV Main Dashboard,17,200,2026-02-12T17:09:37.622980
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dashboard_reports/lsp_host_dashboard.htm,business_intelligence/reference_guide/dashboard_reports/lsp_host_dashboard.htm,html/business_intelligence/reference_guide/dashboard_reports/lsp_host_dashboard.htm,business_intelligence,business_intelligence/reference_guide,LSP Host Dashboard,12,200,2026-02-12T17:09:38.311714
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/business_intelligence/reference_guide/dashboard_reports/tender_dashboard.htm,business_intelligence/reference_guide/dashboard_reports/tender_dashboard.htm,html/business_intelligence/reference_guide/dashboard_reports/tender_dashboard.htm,business_intelligence,business_intelligence/reference_guide,Tender Dashboard,16,200,2026-02-12T17:09:38.520145
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/shipment_manager/change_schedule.htm,planning/shipment_manager/change_schedule.htm,html/planning/shipment_manager/change_schedule.htm,planning,planning/shipment_manager,Change Schedule,16,200,2026-02-12T17:09:38.621419
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/persist_metrics.htm,planning/process_manager/process_manager/misc/persist_metrics.htm,html/planning/process_manager/process_manager/misc/persist_metrics.htm,planning,planning/process_manager,Persist Metrics,10,200,2026-02-12T17:09:38.777585
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/power_data/25_general/metric_historical_bases.htm,planning/power_data/25_general/metric_historical_bases.htm,html/planning/power_data/25_general/metric_historical_bases.htm,planning,planning/power_data,Metric Historical Basis,12,200,2026-02-12T17:09:38.927988
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/power_data/25_general/metric_notification_profile.htm,planning/power_data/25_general/metric_notification_profile.htm,html/planning/power_data/25_general/metric_notification_profile.htm,planning,planning/power_data,Metric Notification Profile,15,200,2026-02-12T17:09:39.092053
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/power_data/25_general/metric_collection_profile.htm,planning/power_data/25_general/metric_collection_profile.htm,html/planning/power_data/25_general/metric_collection_profile.htm,planning,planning/power_data,Metric Collection Profiles,10,200,2026-02-12T17:09:39.332155
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/database/historical_metrics.htm,database/historical_metrics.htm,html/database/historical_metrics.htm,database,database,Historical Metrics,14,200,2026-02-12T17:09:39.605547
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/power_data/25_general/metric_threshold.htm,planning/power_data/25_general/metric_threshold.htm,html/planning/power_data/25_general/metric_threshold.htm,planning,planning/power_data,Metric Thresholds,12,200,2026-02-12T17:09:39.858956
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/power_data/25_general/metric_notification_generation.htm,planning/power_data/25_general/metric_notification_generation.htm,html/planning/power_data/25_general/metric_notification_generation.htm,planning,planning/power_data,Metric Notification Generation,10,200,2026-02-12T17:09:40.073717
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/power_data/25_general/metric_current_criterion.htm,planning/power_data/25_general/metric_current_criterion.htm,html/planning/power_data/25_general/metric_current_criterion.htm,planning,planning/power_data,Metric Current Criterion,17,200,2026-02-12T17:09:40.222153
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/power_data/25_general/metric_cumulative_criterion.htm,planning/power_data/25_general/metric_cumulative_criterion.htm,html/planning/power_data/25_general/metric_cumulative_criterion.htm,planning,planning/power_data,Metric Cumulative Criterion,14,200,2026-02-12T17:09:40.384089
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/metric.properties.htm,properties/glog/metric.properties.htm,html/properties/glog/metric.properties.htm,properties,properties/glog,glog.metric Properties,12,200,2026-02-12T17:09:40.529473
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/general/set_load_unload_points.htm,general/set_load_unload_points.htm,html/general/set_load_unload_points.htm,general,general,Setting Load Unload Points,9,200,2026-02-12T17:09:40.626317
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/tags.htm,field_definitions/tags.htm,html/field_definitions/tags.htm,field_definitions,field_definitions,Tags,9,200,2026-02-12T17:09:40.791354
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/declared_value.htm,field_definitions/declared_value.htm,html/field_definitions/declared_value.htm,field_definitions,field_definitions,Declared Value,9,200,2026-02-12T17:09:40.949875
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/line_item_rounding.htm,field_definitions/line_item_rounding.htm,html/field_definitions/line_item_rounding.htm,field_definitions,field_definitions,Line Item Rounding,9,200,2026-02-12T17:09:41.089469
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/material_manager/item_features.htm,planning/material_manager/item_features.htm,html/planning/material_manager/item_features.htm,planning,planning/material_manager,Item Manager: Features,12,200,2026-02-12T17:09:41.221697
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/total_package_count.htm,field_definitions/total_package_count.htm,html/field_definitions/total_package_count.htm,field_definitions,field_definitions,Total Package Count,8,200,2026-02-12T17:09:41.340556
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/power_data/order_management/order_configuration_base.htm,planning/power_data/order_management/order_configuration_base.htm,html/planning/power_data/order_management/order_configuration_base.htm,planning,planning/power_data,Order Configuration: Order Base,15,200,2026-02-12T17:09:41.508407
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/ob_other_attributes.htm,planning/order_manager/ob_other_attributes.htm,html/planning/order_manager/ob_other_attributes.htm,planning,planning/order_manager,Order Base: Other Attributes,15,200,2026-02-12T17:09:41.666735
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/order_actions/release_ship_units.htm,planning/order_manager/order_actions/release_ship_units.htm,html/planning/order_manager/order_actions/release_ship_units.htm,planning,planning/order_manager,Release Ship Units,13,200,2026-02-12T17:09:41.827940
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/order_actions/release_line_items.htm,planning/order_manager/order_actions/release_line_items.htm,html/planning/order_manager/order_actions/release_line_items.htm,planning,planning/order_manager,Release Lines,14,200,2026-02-12T17:09:41.982803
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/general/appointments.htm,general/appointments.htm,html/general/appointments.htm,general,general,Set Appointments,14,200,2026-02-12T17:09:42.187855
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/order_plan_constraints.htm,planning/order_manager/order_plan_constraints.htm,html/planning/order_manager/order_plan_constraints.htm,planning,planning/order_manager,Order Base/Release: Constraints,26,200,2026-02-12T17:09:42.364689
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/create_base_order.htm,planning/order_manager/create_base_order.htm,html/planning/order_manager/create_base_order.htm,planning,planning/order_manager,Order Base,18,200,2026-02-12T17:09:42.544208
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/number_of_layers_on_ship_unit.htm,field_definitions/number_of_layers_on_ship_unit.htm,html/field_definitions/number_of_layers_on_ship_unit.htm,field_definitions,field_definitions,Number of Layers on Transport Handling Unit,9,200,2026-02-12T17:09:42.732917
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/quantity_per_layer.htm,field_definitions/quantity_per_layer.htm,html/field_definitions/quantity_per_layer.htm,field_definitions,field_definitions,Quantity Per Layer,8,200,2026-02-12T17:09:42.884364
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/material_manager/create_pack_info.htm,planning/material_manager/create_pack_info.htm,html/planning/material_manager/create_pack_info.htm,planning,planning/material_manager,Packaged Item,30,200,2026-02-12T17:09:43.072005
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/net_weight_volume.htm,field_definitions/net_weight_volume.htm,html/field_definitions/net_weight_volume.htm,field_definitions,field_definitions,Weight and Volume,8,200,2026-02-12T17:09:43.440888
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/order_base_links.htm,planning/order_manager/order_base_links.htm,html/planning/order_manager/order_base_links.htm,planning,planning/order_manager,Order Base: Order Base Links,10,200,2026-02-12T17:09:43.594630
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/plan_from_to_location.htm,field_definitions/plan_from_to_location.htm,html/field_definitions/plan_from_to_location.htm,field_definitions,field_definitions,Plan From/To Location,10,200,2026-02-12T17:09:43.775757
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/order_base_ip.htm,planning/order_manager/order_base_ip.htm,html/planning/order_manager/order_base_ip.htm,planning,planning/order_manager,Order Base: Involved Parties,9,200,2026-02-12T17:09:43.897249
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/configuration/about_modeling_order_with_high_volume_lines.htm,configuration/about_modeling_order_with_high_volume_lines.htm,html/configuration/about_modeling_order_with_high_volume_lines.htm,configuration,configuration,About Modeling Orders with a High Volume of Lines,23,200,2026-02-12T17:09:44.076427
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/packaging_unit_count.htm,field_definitions/packaging_unit_count.htm,html/field_definitions/packaging_unit_count.htm,field_definitions,field_definitions,Packaging Unit Count,9,200,2026-02-12T17:09:44.220959
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/itinerary_manager/itinerary_parameters.htm,planning/itinerary_manager/itinerary_parameters.htm,html/planning/itinerary_manager/itinerary_parameters.htm,planning,planning/itinerary_manager,Itinerary: Parameters,28,200,2026-02-12T17:09:44.473947
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/release_instructions.htm,planning/order_manager/release_instructions.htm,html/planning/order_manager/release_instructions.htm,planning,planning/order_manager,Release Instruction,17,200,2026-02-12T17:09:45.402515
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/date_emphasis.htm,field_definitions/date_emphasis.htm,html/field_definitions/date_emphasis.htm,field_definitions,field_definitions,Date Emphasis,11,200,2026-02-12T17:09:46.462374
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/eventreason.property.htm,properties/glog/eventreason.property.htm,html/properties/glog/eventreason.property.htm,properties,properties/glog,glog.eventReason Properties,10,200,2026-02-12T17:09:46.707280
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/utilities/utilities.htm,utilities/utilities.htm,html/utilities/utilities.htm,utilities,utilities,Diagnostics and Tools,46,200,2026-02-12T17:09:46.907786
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/trailerbuild.property.htm,properties/glog/trailerbuild.property.htm,html/properties/glog/trailerbuild.property.htm,properties,properties/glog,glog.trailerbuild Properties,9,200,2026-02-12T17:09:47.035749
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/httppost.property.htm,properties/glog/httppost.property.htm,html/properties/glog/httppost.property.htm,properties,properties/glog,glog.httppost Properties,10,200,2026-02-12T17:09:47.185321
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/agent.property.htm,properties/glog/agent.property.htm,html/properties/glog/agent.property.htm,properties,properties/glog,glog.agent Properties,20,200,2026-02-12T17:09:47.443480
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/server.property.htm,properties/glog/server.property.htm,html/properties/glog/server.property.htm,properties,properties/glog,glog.server Properties,30,200,2026-02-12T17:09:47.604457
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/mbean.properties.htm,properties/glog/mbean.properties.htm,html/properties/glog/mbean.properties.htm,properties,properties/glog,glog.mbean Properties,13,200,2026-02-12T17:09:47.910069
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/trackingevent.properties.htm,properties/glog/trackingevent.properties.htm,html/properties/glog/trackingevent.properties.htm,properties,properties/glog,glog.trackingevent Properties,12,200,2026-02-12T17:09:48.090228
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/monitorprofile_properties.htm,properties/glog/monitorprofile_properties.htm,html/properties/glog/monitorprofile_properties.htm,properties,properties/glog,glog.monitorprofile Properties,10,200,2026-02-12T17:09:48.336157
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/rategeocostunitbreaks_property.htm,properties/glog/rategeocostunitbreaks_property.htm,html/properties/glog/rategeocostunitbreaks_property.htm,properties,properties/glog,glog.RateGeoCostUnitBreaks Property,9,200,2026-02-12T17:09:48.478265
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/lrt.property.htm,properties/glog/lrt.property.htm,html/properties/glog/lrt.property.htm,properties,properties/glog,glog.lrt Properties,9,200,2026-02-12T17:09:48.632369
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/here/here_engine_properties.htm,properties/here/here_engine_properties.htm,html/properties/here/here_engine_properties.htm,properties,properties/here,HERE Properties,31,200,2026-02-12T17:09:48.885133
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/ivr.properties.htm,properties/glog/ivr.properties.htm,html/properties/glog/ivr.properties.htm,properties,properties/glog,glog.IVR Properties,10,200,2026-02-12T17:09:49.029672
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/glog.htm,properties/glog/glog.htm,html/properties/glog/glog.htm,properties,properties/glog,glog.analytics Properties,10,200,2026-02-12T17:09:49.223776
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/asset.properties.htm,properties/glog/asset.properties.htm,html/properties/glog/asset.properties.htm,properties,properties/glog,glog.asset Properties,8,200,2026-02-12T17:09:49.413282
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/pk.properties.htm,properties/glog/pk.properties.htm,html/properties/glog/pk.properties.htm,properties,properties/glog,glog.pk Properties,8,200,2026-02-12T17:09:49.580184
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/dns.properties.htm,properties/glog/dns.properties.htm,html/properties/glog/dns.properties.htm,properties,properties/glog,glog.dns Properties,8,200,2026-02-12T17:09:49.735709
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/message.properties.htm,properties/glog/message.properties.htm,html/properties/glog/message.properties.htm,properties,properties/glog,glog.message Properties,8,200,2026-02-12T17:09:49.928647
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/dock.properties.htm,properties/glog/dock.properties.htm,html/properties/glog/dock.properties.htm,properties,properties/glog,glog.dock Properties,9,200,2026-02-12T17:09:50.085211
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/order_base.property.htm,properties/glog/order_base.property.htm,html/properties/glog/order_base.property.htm,properties,properties/glog,glog.order_base Properties,9,200,2026-02-12T17:09:50.261688
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/alk/alk_properties.htm,properties/alk/alk_properties.htm,html/properties/alk/alk_properties.htm,properties,properties/alk,ALK Properties,9,200,2026-02-12T17:09:50.379795
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/workassignment_properties.htm,properties/glog/workassignment_properties.htm,html/properties/glog/workassignment_properties.htm,properties,properties/glog,glog.workassignment Properties,9,200,2026-02-12T17:09:50.551387
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/glog/fax.properties.htm,properties/glog/fax.properties.htm,html/properties/glog/fax.properties.htm,properties,properties/glog,glog.Fax Properties,9,200,2026-02-12T17:09:50.858502
